-3,"[[0, 0], [0, 1], [1, 1], [1, 0], [2, 0], [2, -1], [1, -1], [1, -2], [1, -3], [2, -3], [2, -2], [3, -2], [3, -3], [4, -3]]","{'[0, 0]': 'H', '[0, 1]': 'H', '[1, 1]': 'P', '[1, 0]': 'H', '[2, 0]': 'H', '[2, -1]': 'H', '[1, -1]': 'P', '[1, -2]': 'H', '[1, -3]': 'P', '[2, -3]': 'H', '[2, -2]': 'H', '[3, -2]': 'H', '[3, -3]': 'P', '[4, -3]': 'H'}","[[[0, 0], [1, 0]], [[2, -1], [2, -2]], [[1, -2], [2, -2]]]"
-3,"[[0, 0], [0, 1], [1, 1], [1, 0], [1, -1], [0, -1], [-1, -1], [-1, -2], [-2, -2], [-2, -1], [-2, 0], [-1, 0], [-1, 1], [-1, 2]]","{'[0, 0]': 'H', '[0, 1]': 'H', '[1, 1]': 'P', '[1, 0]': 'H', '[1, -1]': 'H', '[0, -1]': 'H', '[-1, -1]': 'P', '[-1, -2]': 'H', '[-2, -2]': 'P', '[-2, -1]': 'H', '[-2, 0]': 'H', '[-1, 0]': 'H', '[-1, 1]': 'P', '[-1, 2]': 'H'}","[[[0, 0], [1, 0]], [[0, 0], [0, -1]], [[0, 0], [-1, 0]]]"
