-17,"[[0, 0], [0, 1], [0, 2], [1, 2], [1, 3], [0, 3], [-1, 3], [-1, 2], [-2, 2], [-2, 1], [-1, 1], [-1, 0], [-2, 0], [-3, 0], [-3, 1], [-3, 2], [-3, 3], [-4, 3], [-4, 2], [-5, 2], [-5, 1], [-4, 1], [-4, 0], [-4, -1], [-4, -2], [-4, -3], [-4, -4], [-5, -4], [-6, -4], [-7, -4], [-7, -5], [-7, -6], [-7, -7], [-6, -7], [-6, -8], [-5, -8], [-5, -9], [-4, -9], [-4, -10], [-3, -10], [-3, -9], [-3, -8], [-4, -8], [-4, -7], [-4, -6], [-5, -6], [-6, -6], [-6, -5], [-5, -5], [-4, -5]]","{'[-1, 1]': 'H', '[1, 3]': 'P', '[-3, 2]': 'C', '[-5, 2]': 'P', '[-3, 1]': 'C', '[1, 2]': 'H', '[-6, -5]': 'P', '[-1, 3]': 'P', '[-5, -6]': 'P', '[-4, 1]': 'P', '[-5, -8]': 'H', '[-1, 0]': 'H', '[-4, -5]': 'H', '[-4, -4]': 'P', '[-7, -7]': 'P', '[-5, 1]': 'P', '[0, 0]': 'H', '[-7, -6]': 'H', '[-4, -7]': 'P', '[-6, -4]': 'P', '[-7, -5]': 'P', '[-4, -1]': 'P', '[-5, -5]': 'H', '[-2, 2]': 'C', '[-3, 0]': 'P', '[0, 3]': 'H', '[-2, 0]': 'H', '[-3, 3]': 'P', '[-4, -6]': 'H', '[-5, -9]': 'P', '[-3, -9]': 'H', '[-4, 3]': 'P', '[-3, -10]': 'H', '[-2, 1]': 'H', '[-6, -6]': 'H', '[-7, -4]': 'P', '[-4, -8]': 'H', '[0, 2]': 'P', '[-4, -2]': 'P', '[-4, -3]': 'P', '[-3, -8]': 'C', '[-4, -10]': 'H', '[-4, 2]': 'H', '[-1, 2]': 'H', '[-4, 0]': 'H', '[-6, -7]': 'P', '[-6, -8]': 'P', '[-5, -4]': 'C', '[-4, -9]': 'H', '[0, 1]': 'C'}","[[[0, 0], [-1, 0]], [[0, 1], [-1, 1]], [[-1, 2], [-1, 1]], [[-2, 2], [-3, 2]], [[-2, 1], [-2, 0]], [[-2, 1], [-3, 1]], [[-3, 2], [-4, 2]], [[-5, -4], [-5, -5]], [[-7, -6], [-6, -6]], [[-5, -8], [-4, -8]], [[-4, -9], [-4, -8]], [[-4, -9], [-3, -9]], [[-4, -6], [-4, -5]]]"
-17,"[[0, 0], [0, 1], [1, 1], [1, 2], [1, 3], [0, 3], [0, 2], [-1, 2], [-1, 1], [-2, 1], [-2, 0], [-3, 0], [-4, 0], [-4, 1], [-5, 1], [-5, 2], [-6, 2], [-6, 3], [-5, 3], [-5, 4], [-6, 4], [-7, 4], [-7, 3], [-8, 3], [-8, 2], [-7, 2], [-7, 1], [-6, 1], [-6, 0], [-5, 0], [-5, -1], [-6, -1], [-6, -2], [-5, -2], [-5, -3], [-4, -3], [-4, -4], [-3, -4], [-3, -3], [-3, -2], [-3, -1], [-2, -1], [-1, -1], [0, -1], [0, -2], [-1, -2], [-2, -2], [-2, -3], [-2, -4], [-1, -4]]","{'[-1, 1]': 'C', '[1, 3]': 'P', '[-2, -2]': 'H', '[1, 1]': 'P', '[0, 1]': 'C', '[1, 2]': 'H', '[-6, 2]': 'P', '[-6, -1]': 'H', '[-7, 2]': 'P', '[-4, 1]': 'P', '[-3, -2]': 'H', '[-8, 3]': 'P', '[-6, 0]': 'P', '[-4, -4]': 'P', '[-7, 4]': 'P', '[0, 0]': 'H', '[-3, -1]': 'H', '[-5, 0]': 'P', '[0, 3]': 'H', '[-5, 1]': 'C', '[0, -1]': 'P', '[-7, 1]': 'P', '[-5, -2]': 'P', '[-5, 3]': 'H', '[-2, -1]': 'C', '[0, -2]': 'H', '[-3, -4]': 'H', '[-6, 4]': 'P', '[-5, -3]': 'P', '[-7, 3]': 'H', '[-3, 0]': 'H', '[-6, -2]': 'P', '[-6, 3]': 'P', '[-2, -4]': 'H', '[-2, 0]': 'H', '[-1, -4]': 'H', '[-5, 2]': 'C', '[-2, 1]': 'H', '[-2, -3]': 'P', '[-8, 2]': 'P', '[0, 2]': 'P', '[-6, 1]': 'C', '[-4, -3]': 'H', '[-3, -3]': 'H', '[-1, 2]': 'H', '[-4, 0]': 'H', '[-5, 4]': 'P', '[-5, -1]': 'P', '[-1, -2]': 'P', '[-1, -1]': 'H'}","[[[0, 1], [-1, 1]], [[-2, 0], [-2, -1]], [[-3, 0], [-3, -1]], [[-5, 1], [-6, 1]], [[-5, 2], [-5, 3]], [[-4, -3], [-3, -3]], [[-3, -4], [-2, -4]], [[-3, -2], [-2, -2]], [[-2, -1], [-2, -2]]]"
